selected_precision,baseline_precision,difference
0.23521710966081408,0.1429834071216409,0.09223370253917318
0.24466736734525382,0.17905748847849146,0.06560987886676237
0.21009519091578818,0.12788675274366035,0.08220843817212783
0.26973726784443147,0.19080437455510257,0.0789328932893289
0.2697210897560344,0.18585387950559762,0.08386721025043681
0.23076734553831824,0.16482448185999396,0.06594286367832428
0.24176535300588883,0.18740697599171682,0.05435837701417201
0.2726711601904902,0.1806675669015757,0.0920035932889145
0.2532962251449025,0.1639081818629624,0.08938804328194011
0.2467443788713847,0.1661708042725455,0.08057357459883921
0.27439158885376075,0.20485421823558725,0.0695373706181735
0.24064724980389,0.17489831479561155,0.06574893500827844
0.2631322245525045,0.1809410005039913,0.0821912240485132
0.28030376010176566,0.18626736579988415,0.09403639430188152
0.23966841772557435,0.1790335002784544,0.060634917447119935
0.2318441203726284,0.16282982978100766,0.06901429059162073
0.261087808288218,0.17405040996710508,0.0870373983211129
0.24752058692377585,0.16165316259587137,0.08586742432790448
0.25011833520507193,0.1774593179182807,0.07265901728679122
0.2664731990440423,0.18921621226162025,0.07725698678242207
0.2622347789690589,0.16388164461186774,0.09835313435719115
0.231233417459393,0.16734614637934384,0.06388727108004916
0.2841168787988622,0.19711191634956018,0.08700496244930203
0.27389095427445836,0.17662755173392494,0.09726340254053342
0.235176142853779,0.14485322349904106,0.09032291935473793
0.27880836756567356,0.18639831779663518,0.09241004976903838
0.27420807858821233,0.19551052468329996,0.07869755390491237
0.2857671235103806,0.17566797972176237,0.11009914378861821
0.25735630323564673,0.17321268925657363,0.0841436139790731
0.28758846033857116,0.21483342364087155,0.07275503669769962
0.2687989387174012,0.20334239306283566,0.06545654565456552
0.24670373441285012,0.16782096928904713,0.07888276512380299
0.2706270627062706,0.17986798679867988,0.09075907590759075
0.27769151922220253,0.20368432155843982,0.07400719766376271
0.26738840710039685,0.1517766400564768,0.11561176704392004
0.2512887124312755,0.17181743172479147,0.07947128070648402
0.26936325913089715,0.20357534159675025,0.0657879175341469
0.3057895341772983,0.20161568395645535,0.10417385022084297
0.26152270399453736,0.17256824204587948,0.08895446194865789
0.2664325545855078,0.1612040514396267,0.10522850314588109
0.27363775395215556,0.1811479764319521,0.09248977752020346
0.24131387597237489,0.17556261306308377,0.06575126290929112
0.2833650360109903,0.18612723341299645,0.09723780259799383
0.27133889859574195,0.19900666537241962,0.07233223322332233
0.28240247959887266,0.17564407121674208,0.10675840838213058
0.2764067047098799,0.17268204652977615,0.10372465818010373
0.2538566631026579,0.17128925359612346,0.08256740950653446
0.2938728239674156,0.1871304342836486,0.10674238968376701
0.23394950332471667,0.17296655773951777,0.0609829455851989
0.225739322700743,0.14003641743484693,0.08570290526589608
0.2704691071831031,0.17540004507550147,0.0950690621076016
0.23152709359605914,0.15763546798029557,0.07389162561576357
0.2854785478547855,0.16336633663366337,0.12211221122112212
0.24837856920020362,0.1639574405201714,0.08442112868003224
0.24008663338383904,0.1644522966160216,0.07563433676781744
0.260681284007856,0.19177211114330792,0.06890917286454809
0.281682355427661,0.20426279081110085,0.07741956461656016
0.2664369378114282,0.15935417071118876,0.10708276710023942
0.2717976231120649,0.17461672275601944,0.09718090035604546
0.2479474548440066,0.19704433497536947,0.05090311986863713
0.31249898388853664,0.20227934123461608,0.11021964265392056
0.24078525060583322,0.2076095449755687,0.033175705630264535
0.25328415194460624,0.1480618650100304,0.10522228693457583
0.23226233365193735,0.1778954161867183,0.054366917465219045
0.2442244224422442,0.13696369636963698,0.10726072607260723
