model,period,target,capacity,rows,selected,true_positives_selected,precision,recall,prevalence,lift
core_logistic,2025-12,responded_strict,0.01,2022,21,9,0.42857142857142855,0.06293706293706294,0.07072205736894165,6.059940059940059
core_logistic,2025-12,responded_strict,0.02,2022,41,15,0.36585365853658536,0.1048951048951049,0.07072205736894165,5.173119563363465
core_logistic,2025-12,responded_strict,0.03,2022,61,21,0.3442622950819672,0.14685314685314685,0.07072205736894165,4.867820703886277
core_logistic,2025-12,responded_strict,0.04,2022,81,24,0.2962962962962963,0.16783216783216784,0.07072205736894165,4.189588189588189
core_logistic,2025-12,responded_strict,0.05,2022,102,30,0.29411764705882354,0.2097902097902098,0.07072205736894165,4.158782394076511
core_logistic,2025-12,responded_strict,0.06,2022,122,33,0.27049180327868855,0.23076923076923078,0.07072205736894165,3.8247162673392183
core_logistic,2025-12,responded_strict,0.07,2022,142,36,0.2535211267605634,0.2517482517482518,0.07072205736894165,3.5847532748941195
core_logistic,2025-12,responded_strict,0.08,2022,162,42,0.25925925925925924,0.2937062937062937,0.07072205736894165,3.6658896658896656
core_logistic,2025-12,responded_strict,0.09,2022,182,49,0.2692307692307692,0.34265734265734266,0.07072205736894165,3.8068854222700375
core_logistic,2025-12,responded_strict,0.1,2022,203,55,0.270935960591133,0.38461538461538464,0.07072205736894165,3.8309965896172793
core_logistic,2025-12,responded_strict,0.11,2022,223,59,0.2645739910313901,0.4125874125874126,0.07072205736894165,3.741039229828467
core_logistic,2025-12,responded_strict,0.12,2022,243,61,0.25102880658436216,0.42657342657342656,0.07072205736894165,3.549512216178883
core_logistic,2025-12,responded_strict,0.13,2022,263,62,0.23574144486692014,0.43356643356643354,0.07072205736894165,3.333351059586801
core_logistic,2025-12,responded_strict,0.14,2022,284,65,0.22887323943661972,0.45454545454545453,0.07072205736894165,3.2362355953905246
core_logistic,2025-12,responded_strict,0.15,2022,304,65,0.2138157894736842,0.45454545454545453,0.07072205736894165,3.0233253588516744
core_logistic,2025-12,responded_strict,0.16,2022,324,67,0.20679012345679013,0.46853146853146854,0.07072205736894165,2.9239834239834237
core_logistic,2025-12,responded_strict,0.17,2022,344,67,0.19476744186046513,0.46853146853146854,0.07072205736894165,2.753984387705318
core_logistic,2025-12,responded_strict,0.18,2022,364,69,0.18956043956043955,0.4825174825174825,0.07072205736894165,2.6803581034350263
core_logistic,2025-12,responded_strict,0.19,2022,385,71,0.18441558441558442,0.4965034965034965,0.07072205736894165,2.607610571246935
core_logistic,2025-12,responded_strict,0.2,2022,405,75,0.18518518518518517,0.5244755244755245,0.07072205736894165,2.6184926184926183
core_logistic,2025-12,responded_strict,0.21,2022,425,80,0.18823529411764706,0.5594405594405595,0.07072205736894165,2.6616207322089673
core_logistic,2025-12,responded_strict,0.22,2022,445,80,0.1797752808988764,0.5594405594405595,0.07072205736894165,2.5419973285141824
core_logistic,2025-12,responded_strict,0.23,2022,466,81,0.17381974248927037,0.5664335664335665,0.07072205736894165,2.4577868483447878
core_logistic,2025-12,responded_strict,0.24,2022,486,83,0.17078189300411523,0.5804195804195804,0.07072205736894165,2.414832081498748
core_logistic,2025-12,responded_strict,0.25,2022,506,85,0.16798418972332016,0.5944055944055944,0.07072205736894165,2.375272948395478
core_logistic,2025-12,responded_strict,0.26,2022,526,87,0.16539923954372623,0.6083916083916084,0.07072205736894165,2.3387221143875134
core_logistic,2025-12,responded_strict,0.27,2022,546,90,0.16483516483516483,0.6293706293706294,0.07072205736894165,2.330746176900023
core_logistic,2025-12,responded_strict,0.28,2022,567,92,0.16225749559082892,0.6433566433566433,0.07072205736894165,2.294298294298294
core_logistic,2025-12,responded_strict,0.29,2022,587,97,0.16524701873935263,0.6783216783216783,0.07072205736894165,2.3365697335032936
core_logistic,2025-12,responded_strict,0.3,2022,607,99,0.1630971993410214,0.6923076923076923,0.07072205736894165,2.306171587884932
core_logistic,2025-12,responded_strict,0.31,2022,627,101,0.16108452950558214,0.7062937062937062,0.07072205736894165,2.2777127179041052
core_logistic,2025-12,responded_strict,0.32,2022,648,103,0.15895061728395063,0.7202797202797203,0.07072205736894165,2.2475394975394978
core_logistic,2025-12,responded_strict,0.33,2022,668,103,0.15419161676646706,0.7202797202797203,0.07072205736894165,2.1802478958167577
core_logistic,2025-12,responded_strict,0.34,2022,688,103,0.14970930232558138,0.7202797202797203,0.07072205736894165,2.116868596519759
core_logistic,2025-12,responded_strict,0.35,2022,708,104,0.14689265536723164,0.7272727272727273,0.07072205736894165,2.0770416024653313
