model,target,capacity,months,rows,selected,true_positives_selected,precision,precision_min,precision_max,recall,prevalence,lift
core_logistic,responded_strict,0.66,3,6075,4011,421,0.10494100036371719,0.09939759036144578,0.10846953937592868,0.9331261354151322,0.07423121407972523,1.4132947490099426
core_logistic,responded_strict,0.67,3,6075,4072,422,0.10361603277463483,0.09785025945144551,0.10688140556368961,0.9353483576373546,0.07423121407972523,1.3954489811929311
core_logistic,responded_strict,0.68,3,6075,4132,424,0.10259864472901038,0.09788166544923302,0.10533910533910534,0.9399145676830166,0.07423121407972523,1.381897946627715
core_logistic,responded_strict,0.69,3,6075,4194,425,0.10131958717715313,0.0964722822174226,0.10376687988628287,0.942136789905239,0.07423121407972523,1.3646830126956118
core_logistic,responded_strict,0.7,3,6075,4254,427,0.10035789831202162,0.09510290986515259,0.10371408549404344,0.946437865174056,0.07423121407972523,1.35157821748946
core_logistic,responded_strict,0.71,3,6075,4314,428,0.09919267543493776,0.09377186843946816,0.10297166551485833,0.9485884028084647,0.07423121407972523,1.335810128261645
core_logistic,responded_strict,0.72,3,6075,4375,430,0.0982692579151515,0.09385783298826778,0.10149863760217984,0.9531546128541267,0.07423121407972523,1.3235246838613193
core_logistic,responded_strict,0.73,3,6075,4436,431,0.09714188456149127,0.09257998638529612,0.10080645161290322,0.9553051504885354,0.07423121407972523,1.30826665498409
core_logistic,responded_strict,0.74,3,6075,4497,432,0.09604759724387646,0.09200805910006717,0.09940357852882704,0.9575882555113665,0.07423121407972523,1.2936046623832447
core_logistic,responded_strict,0.75,3,6075,4557,433,0.0950040552045932,0.09145129224652088,0.09810333551340746,0.9598713605341974,0.07423121407972523,1.279617121481576
core_logistic,responded_strict,0.76,3,6075,4618,435,0.09418437954746321,0.09084967320261438,0.09683666881859264,0.9643766877792507,0.07423121407972523,1.2686436429570822
core_logistic,responded_strict,0.77,3,6075,4680,436,0.09314986328649777,0.08967741935483871,0.09554140127388536,0.966598910001473,0.07423121407972523,1.2547197528367684
core_logistic,responded_strict,0.78,3,6075,4740,437,0.09218319061578224,0.08917197452229299,0.09433962264150944,0.9688820150243039,0.07423121407972523,1.2417632120776896
core_logistic,responded_strict,0.79,3,6075,4801,438,0.09122006137053044,0.0880503144654088,0.0931098696461825,0.9711042372465263,0.07423121407972523,1.2288001040310015
core_logistic,responded_strict,0.8,3,6075,4861,438,0.09009422138322638,0.08695652173913043,0.09196811771919068,0.9711042372465263,0.07423121407972523,1.213632695448642
core_logistic,responded_strict,0.81,3,6075,4922,440,0.08938389935578335,0.08650306748466258,0.09145972138098123,0.975537879903766,0.07423121407972523,1.2040604876845242
core_logistic,responded_strict,0.82,3,6075,4983,441,0.08848886213124624,0.08545454545454545,0.09090909090909091,0.9776884175381745,0.07423121407972523,1.1919438720904278
core_logistic,responded_strict,0.83,3,6075,5043,442,0.08763445624547676,0.0844311377245509,0.08983451536643026,0.9799106397603966,0.07423121407972523,1.180439539067491
core_logistic,responded_strict,0.84,3,6075,5104,443,0.08678485288750086,0.08397397989355411,0.08878504672897196,0.9821937447832277,0.07423121407972523,1.1690501026600228
core_logistic,responded_strict,0.85,3,6075,5166,444,0.08593653029421021,0.08299240210403273,0.08770917484131564,0.9844159670054499,0.07423121407972523,1.1576319616107946
core_logistic,responded_strict,0.86,3,6075,5226,444,0.08494997609571693,0.08203350664355864,0.08670849971477468,0.9844159670054499,0.07423121407972523,1.1443410037392157
core_logistic,responded_strict,0.87,3,6075,5287,445,0.08415760734238513,0.08109651627641348,0.08624577226606539,0.9865665046398586,0.07423121407972523,1.1336105500724942
core_logistic,responded_strict,0.88,3,6075,5347,445,0.08321335132929336,0.08018068887634106,0.08528428093645485,0.9865665046398586,0.07423121407972523,1.120890056679409
core_logistic,responded_strict,0.89,3,6075,5408,446,0.08245841670096866,0.07928531546621999,0.08489525909592062,0.9887170422742672,0.07423121407972523,1.1106602207372203
core_logistic,responded_strict,0.9,3,6075,5469,446,0.08153845897823857,0.07840971838763114,0.08392370572207085,0.9887170422742672,0.07423121407972523,1.0982726994308913
core_logistic,responded_strict,0.91,3,6075,5529,448,0.08101781880475138,0.07864554888039323,0.0830188679245283,0.9932832523199293,0.07423121407972523,1.0913721834275467
core_logistic,responded_strict,0.92,3,6075,5590,448,0.08013413697918659,0.07775377969762419,0.08213333333333334,0.9932832523199293,0.07423121407972523,1.0794627911345451
core_logistic,responded_strict,0.93,3,6075,5652,449,0.07943290934805085,0.07745726495726496,0.08122362869198312,0.9955663573427603,0.07423121407972523,1.0700750834648716
core_logistic,responded_strict,0.94,3,6075,5712,449,0.07859859109577087,0.07663847780126849,0.08037578288100208,0.9955663573427603,0.07423121407972523,1.0588345137749797
core_logistic,responded_strict,0.95,3,6075,5773,449,0.07776792875849348,0.075836820083682,0.07950438822922044,0.9955663573427603,0.07423121407972523,1.0476476624036313
core_logistic,responded_strict,0.96,3,6075,5833,449,0.0769680429936318,0.07505175983436853,0.07869187531936638,0.9955663573427603,0.07423121407972523,1.036870947210777
core_logistic,responded_strict,0.97,3,6075,5894,451,0.07651085948129009,0.07479508196721311,0.07840161861406171,1.0,0.07423121407972523,1.0307089622048038
core_logistic,responded_strict,0.98,3,6075,5955,451,0.07572694645449571,0.07403651115618662,0.07757757757757758,1.0,0.07423121407972523,1.0201517097268364
core_logistic,responded_strict,0.99,3,6075,6015,451,0.07497162059275082,0.07329317269076305,0.07680872150644202,1.0,0.07423121407972523,1.0099753419205781
core_logistic,responded_strict,1.0,3,6075,6075,451,0.07423121407972523,0.07256461232604373,0.0760549558390579,1.0,0.07423121407972523,1.0
decile,responded_strict,0.01,3,6075,63,11,0.17460317460317457,0.09523809523809523,0.23809523809523808,0.024329552707811657,0.07423121407972523,2.3470670342079973
decile,responded_strict,0.02,3,6075,123,20,0.16260162601626016,0.14634146341463414,0.1951219512195122,0.044236264545588454,0.07423121407972523,2.1859514494393726
