model,period,target,capacity,rows,selected,true_positives_selected,precision,recall,prevalence,lift
extended_boosting,2025-07,responded_strict,0.43,2025,871,127,0.14580941446613088,0.8466666666666667,0.07407407407407407,1.968427095292767
extended_boosting,2025-07,responded_strict,0.44,2025,891,129,0.1447811447811448,0.86,0.07407407407407407,1.9545454545454548
extended_boosting,2025-07,responded_strict,0.45,2025,912,130,0.1425438596491228,0.8666666666666667,0.07407407407407407,1.924342105263158
extended_boosting,2025-07,responded_strict,0.46,2025,932,131,0.1405579399141631,0.8733333333333333,0.07407407407407407,1.897532188841202
extended_boosting,2025-07,responded_strict,0.47,2025,952,131,0.13760504201680673,0.8733333333333333,0.07407407407407407,1.857668067226891
extended_boosting,2025-07,responded_strict,0.48,2025,972,132,0.13580246913580246,0.88,0.07407407407407407,1.8333333333333333
extended_boosting,2025-07,responded_strict,0.49,2025,993,134,0.13494461228600202,0.8933333333333333,0.07407407407407407,1.8217522658610275
extended_boosting,2025-07,responded_strict,0.5,2025,1013,136,0.13425468904244817,0.9066666666666666,0.07407407407407407,1.8124383020730503
extended_boosting,2025-07,responded_strict,0.51,2025,1033,136,0.13165537270087124,0.9066666666666666,0.07407407407407407,1.777347531461762
extended_boosting,2025-07,responded_strict,0.52,2025,1053,136,0.1291547958214625,0.9066666666666666,0.07407407407407407,1.7435897435897438
extended_boosting,2025-07,responded_strict,0.53,2025,1074,137,0.12756052141527002,0.9133333333333333,0.07407407407407407,1.7220670391061454
extended_boosting,2025-07,responded_strict,0.54,2025,1094,137,0.12522851919561243,0.9133333333333333,0.07407407407407407,1.690585009140768
extended_boosting,2025-07,responded_strict,0.55,2025,1114,137,0.1229802513464991,0.9133333333333333,0.07407407407407407,1.660233393177738
extended_boosting,2025-07,responded_strict,0.56,2025,1134,137,0.12081128747795414,0.9133333333333333,0.07407407407407407,1.630952380952381
extended_boosting,2025-07,responded_strict,0.57,2025,1155,137,0.11861471861471862,0.9133333333333333,0.07407407407407407,1.6012987012987014
